symbol,gene_id,diseaseid,score,evidencecount,name,parents,therapeuticareas
SLC9B1,ENSG00000164037,GO_0007568,0.22733642663706582,2,aging,[GO_0032502],[GO_0008150]
SLC9B1,ENSG00000164037,MONDO_0005148,0.29829368041669224,5,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC9B1,ENSG00000164037,MONDO_0018105,0.36376718485907733,5,Wolfram syndrome,[OTAR_0000018],[OTAR_0000018]
SLC9B1,ENSG00000164037,EFO_0004696,0.2522157789997635,6,sex hormone-binding globulin measurement,"[EFO_0011008, EFO_0004555]",[EFO_0001444]
SLC9B1,ENSG00000164037,EFO_0007814,0.2142606477956638,8,refractive error measurement,[EFO_0004731],[EFO_0001444]
SLC9B1,ENSG00000164037,EFO_0009795,0.2544931298839941,1,serum urea measurement,[EFO_0004742],[EFO_0001444]
SLC9B2,ENSG00000164038,EFO_0006336,0.27207138739072934,3,diastolic blood pressure,[EFO_0004325],[EFO_0001444]
SLC9C1,ENSG00000172139,EFO_0007937,0.28363776207525176,2,blood protein measurement,[EFO_0004747],[EFO_0001444]
SLC9C2,ENSG00000162753,EFO_0005423,0.27178167534670067,1,adolescent idiopathic scoliosis,[MONDO_0000726],[OTAR_0000006]
SLCO1A2,ENSG00000084453,EFO_0005409,0.23008939368114148,2,fat body mass,[EFO_0004302],[EFO_0001444]
SLCO1A2,ENSG00000084453,EFO_0000389,0.2362358466068323,3,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO1A2,ENSG00000084453,EFO_0004995,0.27579764722148475,8,lean body mass,[EFO_0004302],[EFO_0001444]
SLCO1A2,ENSG00000084453,EFO_0005653,0.29346030539095047,4,serum metabolite measurement,[EFO_0004725],[EFO_0001444]
SLCO1A2,ENSG00000084453,EFO_0600034,0.2463803347566445,2,response to neuromuscular blocker,[GO_0009410],[GO_0008150]
SLCO1A2,ENSG00000084453,EFO_0004840,0.28270357549253716,2,cortical thickness,[EFO_0004464],[EFO_0001444]
SLCO1A2,ENSG00000084453,MONDO_0019037,0.22583683245931693,2,progressive supranuclear palsy,"[MONDO_0004884, MONDO_0020257, EFO_0004280]","[MONDO_0024458, EFO_0000618]"
SLCO1A2,ENSG00000084453,EFO_0007937,0.2545569689869106,2,blood protein measurement,[EFO_0004747],[EFO_0001444]
SLCO1A2,ENSG00000084453,EFO_0004532,0.21008649128881335,1,serum gamma-glutamyl transferase measurement,[EFO_0004582],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0011010,0.31996156178879676,1,glycodeoxycholate 3-O-glucuronide measurement,[EFO_0010493],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0011009,0.3210189602632946,1,glycochenodeoxycholate 3-O-glucuronide measurement,[EFO_0010490],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0010750,0.3176286148618225,1,PHF-tau measurement,"[EFO_0006514, EFO_0004464]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007020,0.3088277402731078,1,AR-C124910XX measurement,[EFO_0004725],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004145,0.3324259963949751,177,myopathy,"[EFO_0002970, MONDO_0020120]",[OTAR_0000006]
SLCO1B1,ENSG00000134538,EFO_0000389,0.2362358466068323,3,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO1B1,ENSG00000134538,EFO_0004725,0.39185483326517256,2,metabolite measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004908,0.4777380467302764,7,testosterone measurement,"[EFO_0004529, EFO_0011008]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005664,0.5061876317878264,15,blood metabolite measurement,[EFO_0004725],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005653,0.518811702852111,32,serum metabolite measurement,[EFO_0004725],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005556,0.3443564402467539,4,Gilbert syndrome,[MONDO_0002408],"[OTAR_0000018, OTAR_0000020]"
SLCO1B1,ENSG00000134538,MONDO_0009379,0.5673412038601728,136,Rotor syndrome,[MONDO_0002408],"[OTAR_0000018, OTAR_0000020]"
SLCO1B1,ENSG00000134538,EFO_0004761,0.32096212627933163,1,uric acid measurement,"[EFO_0004742, EFO_0004298]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004735,0.4172137481551092,3,serum alanine aminotransferase measurement,"[EFO_0004582, EFO_0004747]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007993,0.2430370949251169,1,lymphocyte percentage of leukocytes,[EFO_0004587],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007990,0.3733622609536453,2,neutrophil percentage of leukocytes,[EFO_0004833],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007989,0.2799697341990337,1,monocyte percentage of leukocytes,[EFO_0005091],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007986,0.45393760392168175,4,reticulocyte count,[EFO_0010700],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007001,0.2764983012413727,1,dehydroepiandrosterone sulphate measurement,"[EFO_0004730, EFO_0004725, EFO_0004529]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0006957,0.3152502448050298,1,X12063 measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004339,0.2712191510775234,1,body height,[EFO_0004324],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0010225,0.45503005170236943,4,lysophosphatidylethanolamine measurement,"[EFO_0010968, EFO_0005278, EFO_0004529]",[EFO_0001444]
SLCO1B1,ENSG00000134538,Orphanet_309816,0.3695798546847018,1,Disorder of bilirubin metabolism and excretion,[Orphanet_309813],"[OTAR_0000018, OTAR_0000020]"
SLCO1B1,ENSG00000134538,EFO_0010701,0.4022809009582844,2,mean reticulocyte volume,[EFO_0010700],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0010700,0.3516051930663746,2,reticulocyte measurement,[EFO_0004503],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0010699,0.31532412898418155,1,diffuse plaque measurement,"[EFO_0006514, EFO_0004464]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0010370,0.31887257419298,1,lysophosphatidylethanolamine 20:4 measurement,[EFO_0010225],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004570,0.7159768517458531,43,bilirubin measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004541,0.30156504001160056,1,HbA1c measurement,"[EFO_0004468, EFO_0004509, EFO_0004555]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004536,0.3208606842265606,1,total blood protein measurement,[EFO_0004503],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004533,0.2708543341750389,1,alkaline phosphatase measurement,"[EFO_0004512, EFO_0004747, EFO_0004582]",[EFO_0001444]
SLCO1B1,ENSG00000134538,HP_0002140,0.3058462250686776,1,Ischemic stroke,"[HP_0002637, HP_0100659]",[EFO_0000651]
SLCO1B1,ENSG00000134538,GO_0097327,0.31304572505887096,1,response to antineoplastic agent,[GO_0050896],[GO_0008150]
SLCO1B1,ENSG00000134538,GO_0036273,0.44315448856473616,4,response to statin,[GO_0050896],[GO_0008150]
SLCO1B1,ENSG00000134538,GO_0031427,0.31421557992411714,1,response to methotrexate,[GO_0050896],[GO_0008150]
SLCO1B1,ENSG00000134538,EFO_0005524,0.3058462250686776,1,large artery stroke,"[EFO_0000712, MONDO_0000473]","[EFO_0000618, EFO_0000319]"
SLCO1B1,ENSG00000134538,EFO_0004696,0.5096103209190906,18,sex hormone-binding globulin measurement,"[EFO_0011008, EFO_0004555]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004631,0.49130404954455614,8,vitamin D measurement,"[EFO_0004529, EFO_0004729]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004617,0.39978637920035204,2,cystatin C measurement,"[EFO_0004747, EFO_0004742]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004526,0.49429790340993573,9,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005130,0.31887257419298,1,thyroxine measurement,"[EFO_0005134, EFO_0004730]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005116,0.49320389305382484,12,urinary metabolite measurement,[EFO_0004725],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005091,0.4085076641828426,3,monocyte count,"[EFO_0004308, EFO_0803547]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0005059,0.40998357147441444,4,acylcarnitine measurement,[EFO_0004725],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007804,0.3264289772838212,2,LDL cholesterol change measurement,[EFO_0004611],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0009270,0.4439801955446199,4,heel bone mineral density,[EFO_0003923],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004611,0.25981558842477015,1,low density lipoprotein cholesterol measurement,"[EFO_0004732, EFO_0005278, EFO_0004529]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004309,0.40853339918352666,3,platelet count,"[EFO_0004586, EFO_0005036]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004297,0.31359340200045477,1,clinical laboratory measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0006797,0.317378831705173,1,neurofibrillary tangles measurement,[EFO_0004464],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007985,0.39546744249985777,2,platelet crit,[EFO_0005036],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007971,0.41815801775233447,3,estrone conjugate measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007970,0.3012300058790067,1,estrone measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007937,0.43611395621991556,3,blood protein measurement,[EFO_0004747],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0007922,0.30156504001160056,1,response to sulfonylurea,[GO_0009410],[GO_0008150]
SLCO1B1,ENSG00000134538,EFO_0004532,0.3527914225807471,3,serum gamma-glutamyl transferase measurement,[EFO_0004582],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004531,0.44898921340942977,4,urate measurement,[EFO_0001444],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004530,0.47769230517569744,6,triglyceride measurement,[EFO_0004529],[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004528,0.4369302502241823,3,mean corpuscular hemoglobin concentration,"[EFO_0004509, EFO_0004306]",[EFO_0001444]
SLCO1B1,ENSG00000134538,EFO_0004527,0.4691395872379858,5,mean corpuscular hemoglobin,[EFO_0004306],[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0000389,0.2362358466068323,3,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO1B3,ENSG00000111700,EFO_0004908,0.20741919311819987,1,testosterone measurement,"[EFO_0004529, EFO_0011008]",[EFO_0001444]
SLCO1B3,ENSG00000111700,MONDO_0009379,0.6449889379600529,155,Rotor syndrome,[MONDO_0002408],"[OTAR_0000018, OTAR_0000020]"
SLCO1B3,ENSG00000111700,EFO_0004736,0.4056923889934116,3,aspartate aminotransferase measurement,"[EFO_0004747, EFO_0004582]",[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0004735,0.4567962265399868,5,serum alanine aminotransferase measurement,"[EFO_0004582, EFO_0004747]",[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0010222,0.30913422524166445,1,ceramide measurement,"[EFO_0005278, EFO_0004622]",[EFO_0001444]
SLCO1B3,ENSG00000111700,Orphanet_309816,0.3695798546847018,1,Disorder of bilirubin metabolism and excretion,[Orphanet_309813],"[OTAR_0000018, OTAR_0000020]"
SLCO1B3,ENSG00000111700,EFO_0004570,0.7229012273140113,56,bilirubin measurement,[EFO_0001444],[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0004696,0.5187986655545757,20,sex hormone-binding globulin measurement,"[EFO_0011008, EFO_0004555]",[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0004628,0.20083856675027556,1,insulin like growth factor measurement,[EFO_0001444],[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0004627,0.20599243983397086,1,IGF-1 measurement,"[EFO_0005127, EFO_0004730, EFO_0004747]",[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0004309,0.23911969417633905,2,platelet count,"[EFO_0004586, EFO_0005036]",[EFO_0001444]
SLCO1B3,ENSG00000111700,EFO_0004532,0.4087198547920679,3,serum gamma-glutamyl transferase measurement,[EFO_0004582],[EFO_0001444]
SLCO1B7,ENSG00000205754,NA,NA,NA,NA,NA,NA
SLCO1C1,ENSG00000139155,EFO_0011011,0.2001600976047495,3,sitting height measurement,[EFO_0004302],[EFO_0001444]
SLCO1C1,ENSG00000139155,EFO_0000389,0.21508178632773003,2,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO1C1,ENSG00000139155,EFO_0004980,0.2278040460571092,4,appendicular lean mass,"[EFO_0004516, EFO_0004302]",[EFO_0001444]
SLCO1C1,ENSG00000139155,EFO_0004339,0.4605194934452059,13,body height,[EFO_0004324],[EFO_0001444]
SLCO1C1,ENSG00000139155,EFO_0004570,0.44271336315388216,5,bilirubin measurement,[EFO_0001444],[EFO_0001444]
SLCO1C1,ENSG00000139155,EFO_0007789,0.2605382556609685,2,BMI-adjusted waist circumference,[EFO_0004342],[EFO_0001444]
SLCO2A1,ENSG00000174640,MONDO_0002561,0.26410544098981104,1,lysosomal storage disease,[MONDO_0019052],"[OTAR_0000018, OTAR_0000020]"
SLCO2A1,ENSG00000174640,EFO_0005406,0.2609792472402732,3,colorectal adenoma,"[EFO_0004142, EFO_1000217]","[MONDO_0045024, EFO_0010282]"
SLCO2A1,ENSG00000174640,MONDO_0005575,0.4517935899280038,9,colorectal cancer,"[EFO_0007330, EFO_0004142]","[MONDO_0045024, EFO_0010282]"
SLCO2A1,ENSG00000174640,EFO_0000389,0.21508178632773003,2,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO2A1,ENSG00000174640,MONDO_0016620,0.383466731094199,53,primary hypertrophic osteoarthropathy,[EFO_0000508],[OTAR_0000018]
SLCO2A1,ENSG00000174640,EFO_0005772,0.26410544098981104,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLCO2A1,ENSG00000174640,MONDO_0005180,0.26410544098981104,1,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
SLCO2A1,ENSG00000174640,Orphanet_2796,0.804378467428889,75,Pachydermoperiostosis,"[Orphanet_364526, MONDO_0019276]","[OTAR_0000006, OTAR_0000018, EFO_0010285]"
SLCO2A1,ENSG00000174640,MONDO_0004975,0.26595334026323453,2,Alzheimer disease,"[MONDO_0001627, EFO_0005815]","[MONDO_0002025, EFO_0000618]"
SLCO2A1,ENSG00000174640,MONDO_0005301,0.26410544098981104,1,multiple sclerosis,"[MONDO_0002562, EFO_1000870, EFO_0005774, EFO_0020092]","[EFO_0000540, EFO_0000618]"
SLCO2B1,ENSG00000137491,EFO_0000389,0.21508178632773003,2,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO2B1,ENSG00000137491,EFO_0009700,0.2636642404294781,1,visual perception measurement,[EFO_0004464],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0010750,0.32578471010534543,1,PHF-tau measurement,"[EFO_0006514, EFO_0004464]",[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0005409,0.44013274670335906,3,fat body mass,[EFO_0004302],[EFO_0001444]
SLCO3A1,ENSG00000176463,MONDO_0007079,0.3370673314500608,2,alcohol dependence,"[MONDO_0021698, EFO_0003890]","[MONDO_0002025, EFO_0000618]"
SLCO3A1,ENSG00000176463,EFO_0000389,0.21508178632773003,2,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO3A1,ENSG00000176463,EFO_0004995,0.44018780248364625,3,lean body mass,[EFO_0004302],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0006336,0.25923187256932456,1,diastolic blood pressure,[EFO_0004325],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0004339,0.3220083341864445,1,body height,[EFO_0004324],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0004343,0.3219976062212546,1,waist-hip ratio,[EFO_0007861],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0004342,0.3235569721347304,1,waist circumference,[EFO_0004324],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0004340,0.49680218048712677,7,body mass index,[EFO_0004324],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0005772,0.3157151353715332,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLCO3A1,ENSG00000176463,MONDO_0002046,0.33651296166803374,1,alcohol abuse,"[MONDO_0002491, MONDO_0021698]",[MONDO_0002025]
SLCO3A1,ENSG00000176463,EFO_0000555,0.21596398434894204,1,irritable bowel syndrome,[EFO_0009431],[EFO_0010282]
SLCO3A1,ENSG00000176463,EFO_0007800,0.48355833200403797,6,body fat percentage,[EFO_0005106],[EFO_0001444]
SLCO3A1,ENSG00000176463,EFO_0004587,0.20525806986367165,1,lymphocyte count,"[EFO_0006843, EFO_0004308, EFO_0803546]",[EFO_0001444]
SLCO4A1,ENSG00000101187,EFO_0000389,0.21508178632773003,2,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO4A1,ENSG00000101187,EFO_0004704,0.39009876596120596,3,age at menopause,[EFO_0000246],[EFO_0001444]
SLCO4A1,ENSG00000101187,EFO_0006930,0.23226557774254986,4,brain volume measurement,"[EFO_0005052, EFO_0004464]",[EFO_0001444]
SLCO4A1,ENSG00000101187,EFO_0004346,0.22264461601043897,3,neuroimaging measurement,[EFO_0001444],[EFO_0001444]
SLCO4A1,ENSG00000101187,MONDO_0005148,0.3398972032905434,3,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLCO4A1,ENSG00000101187,EFO_0003922,0.2670749182988563,1,menopause,[EFO_0003765],[EFO_0000651]
SLCO4A1,ENSG00000101187,EFO_0007629,0.2526204280837398,1,hemoglobin A1 measurement,[EFO_0004509],[EFO_0001444]
SLCO4C1,ENSG00000173930,EFO_0000389,0.21508178632773003,2,cutaneous melanoma,"[MONDO_0021583, EFO_0000756, MONDO_0002898]","[MONDO_0045024, EFO_0010285]"
SLCO4C1,ENSG00000173930,EFO_0000274,0.3211364171634846,1,atopic eczema,"[MONDO_0002406, MONDO_0005271, MONDO_0100118, EFO_1000636]","[OTAR_0000018, EFO_0000540, EFO_0010285]"
SLCO4C1,ENSG00000173930,EFO_0005854,0.3211364171634846,1,allergic rhinitis,"[MONDO_0000771, EFO_0008521]","[EFO_0000540, OTAR_0000010]"
SLCO4C1,ENSG00000173930,EFO_0006340,0.2044202532310895,1,mean arterial pressure,[EFO_0004325],[EFO_0001444]
SLCO4C1,ENSG00000173930,EFO_0006336,0.38360333733325913,2,diastolic blood pressure,[EFO_0004325],[EFO_0001444]
SLCO4C1,ENSG00000173930,EFO_0004339,0.2085711386698949,1,body height,[EFO_0004324],[EFO_0001444]
SLCO4C1,ENSG00000173930,EFO_0005772,0.32682058960898586,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLCO4C1,ENSG00000173930,EFO_0007788,0.35338053362607846,2,BMI-adjusted waist-hip ratio,[EFO_0004343],[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0004833,0.27980912312264855,1,neutrophil count,"[EFO_0803548, EFO_0007987]",[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0007993,0.20110791137117273,1,lymphocyte percentage of leukocytes,[EFO_0004587],[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0007992,0.27374749236021517,1,basophil percentage of leukocytes,[EFO_0005090],[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0007990,0.2853688745608078,1,neutrophil percentage of leukocytes,[EFO_0004833],[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0004622,0.307699475548064,1,sphingolipid measurement,[EFO_0004529],[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0005090,0.37894465236351677,2,basophil count,"[EFO_0004872, EFO_0803539, EFO_0007987]",[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0004308,0.35190512450383477,2,leukocyte count,[EFO_0004586],[EFO_0001444]
SLCO5A1,ENSG00000137571,EFO_0009700,0.20689037272323318,1,visual perception measurement,[EFO_0004464],[EFO_0001444]
SLCO6A1,ENSG00000205359,EFO_0000384,0.23274428895821755,2,Crohn's disease,[EFO_0003767],"[OTAR_0000018, EFO_0000540, EFO_0010282]"
SLCO6A1,ENSG00000205359,EFO_0006340,0.21343667841402014,1,mean arterial pressure,[EFO_0004325],[EFO_0001444]
SLCO6A1,ENSG00000205359,EFO_0006336,0.2622656673289641,2,diastolic blood pressure,[EFO_0004325],[EFO_0001444]
SLCO6A1,ENSG00000205359,EFO_0004339,0.2716538934225184,3,body height,[EFO_0004324],[EFO_0001444]
SLCO6A1,ENSG00000205359,MONDO_0005090,0.27703276168230134,3,schizophrenia,[EFO_0005407],"[MONDO_0002025, EFO_0000618]"
SLCO6A1,ENSG00000205359,EFO_0007789,0.26327423442443565,2,BMI-adjusted waist circumference,[EFO_0004342],[EFO_0001444]
SLCO6A1,ENSG00000205359,EFO_0007788,0.23480383873689398,2,BMI-adjusted waist-hip ratio,[EFO_0004343],[EFO_0001444]
ABCA1,ENSG00000165029,HP_0001626,0.3412482367676145,378,Abnormality of the cardiovascular system,[HP_0000118],[EFO_0000651]
ABCA1,ENSG00000165029,EFO_1001492,0.32177358604170764,3,atrophic macular degeneration,[EFO_0001365],"[MONDO_0002025, OTAR_0000018, MONDO_0024458, EFO_0000618]"
ABCA1,ENSG00000165029,Orphanet_98977,0.24889914588340142,1,Juvenile glaucoma,[Orphanet_156005],"[OTAR_0000018, MONDO_0024458]"
ABCA1,ENSG00000165029,EFO_0010750,0.2178773510850086,1,PHF-tau measurement,"[EFO_0006514, EFO_0004464]",[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0005271,0.41691414286443473,2,sleep duration,[EFO_0004870],[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0004190,0.45139777330765485,42,open-angle glaucoma,[MONDO_0005041],[MONDO_0024458]
ABCA1,ENSG00000165029,EFO_0003966,0.25204459849428595,1,eye disease,[MONDO_0024458],[MONDO_0024458]
ABCA1,ENSG00000165029,EFO_0003940,0.33353131429154775,1,physical activity,[GO_0008150],[GO_0008150]
ABCA1,ENSG00000165029,MONDO_0008783,0.8335885706667837,622,Tangier disease,"[MONDO_0001822, MONDO_0017773]","[OTAR_0000018, OTAR_0000020]"
ABCA1,ENSG00000165029,EFO_0000195,0.45778006174602465,23,metabolic syndrome,[EFO_0000589],[OTAR_0000020]
ABCA1,ENSG00000165029,EFO_0000508,0.33908794281391197,44,genetic disorder,[OTAR_0000018],[OTAR_0000018]
ABCA1,ENSG00000165029,MONDO_0021187,0.5143650474809064,19,hyperlipidemia,[EFO_0000589],[OTAR_0000020]
ABCA1,ENSG00000165029,HP_0003124,0.5139178136450878,27,Hypercholesterolemia,[HP_0003119],[EFO_0000651]
ABCA1,ENSG00000165029,EFO_0004723,0.30881886747489207,2,coronary artery calcification,[HP_0001626],[EFO_0000651]
ABCA1,ENSG00000165029,MONDO_0011393,0.7390416884595254,296,"hypoalphalipoproteinemia, primary, 1",[MONDO_0100189],[OTAR_0000020]
ABCA1,ENSG00000165029,EFO_0001645,0.4364536438630679,146,coronary artery disease,"[MONDO_0000473, EFO_0003777]",[EFO_0000319]
ABCA1,ENSG00000165029,EFO_0005664,0.3337844678356183,1,blood metabolite measurement,[EFO_0004725],[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0008039,0.30098110386939547,2,BMI-adjusted hip circumference,[EFO_0005093],[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0008343,0.24589029309211147,1,sex interaction measurement,[EFO_0001444],[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0008291,0.39913951263811354,2,stem Cell Factor measurement,[EFO_0007937],[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0008007,0.24589029309211147,1,age at assessment,[EFO_0000246],[EFO_0001444]
ABCA1,ENSG00000165029,EFO_0008002,0.4765172169579048,5,physical activity measurement,[EFO_0001444],[EFO_0001444]
